"filename", "language", "ShaderLab", "C#", "HLSL", "JSON", "Markdown", "XML", "YAML", "PowerShell", "Python", "Properties", "comment", "blank", "total"
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMP_Bitmap.shader", "ShaderLab", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 33, 144
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMP_SDF Overlay.shader", "ShaderLab", 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 71, 318
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMP_SDF SSD.shader", "ShaderLab", 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 66, 311
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMP_SDF-Mobile Masking.shader", "ShaderLab", 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 50, 248
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMP_SDF-Mobile Overlay.shader", "ShaderLab", 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 50, 241
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMP_SDF-Mobile SSD.shader", "ShaderLab", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21, 107
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMP_SDF-Mobile.shader", "ShaderLab", 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 50, 241
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMP_SDF-Surface-Mobile.shader", "ShaderLab", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28, 139
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMP_SDF-Surface.shader", "ShaderLab", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33, 159
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMP_SDF.shader", "ShaderLab", 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 71, 318
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMP_Sprite.shader", "ShaderLab", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 117
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMPro.cginc", "HLSL", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 2, 20, 85
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMPro_Mobile.cginc", "HLSL", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 2, 34, 158
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMPro_Properties.cginc", "HLSL", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 10, 14, 86
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Shaders\TMPro_Surface.cginc", "HLSL", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 7, 19, 102
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\TextMesh Pro\Sprites\EmojiOne.json", "JSON", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 2, 157
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\UX Theming Example\Scripts\BatteryInformationProfile.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 48
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\UX Theming Example\Scripts\BatteryLevelDataSource.cs", "C#", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 53, 26, 199
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\UX Theming Example\Themes\MusicInformationProfile.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 43
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\Assets\UX Theming Example\Themes\README.md", "Markdown", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 5, 11
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Config\settings.yaml", "YAML", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 5, 1, 10
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Scripts\common.psm1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 52, 8, 130
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Scripts\edit-version.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 6, 11, 102
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Scripts\gitchanges.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 46, 11, 85
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Scripts\pack-upm.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 25, 34, 149
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Scripts\publish-upm.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 15, 8, 54
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Scripts\repackage-for-release.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 20, 24, 108
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Scripts\validatecode.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 367, 0, 0, 159, 47, 573
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Templates\Tasks\build-appx.yaml", "YAML", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 3, 11, 48
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Templates\Tasks\build-unity.yaml", "YAML", 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 3, 16, 74
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Templates\Tasks\publish-upm.yaml", "YAML", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 3, 10, 51
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Templates\docs.yaml", "YAML", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 3, 5, 43
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Templates\tests.yaml", "YAML", 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 3, 32, 169
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Templates\unity.yaml", "YAML", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 7, 21, 108
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\Templates\upm.yaml", "YAML", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 3, 6, 42
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\UPM\Documentation~\README.md", "Markdown", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 5
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\ci.yaml", "YAML", 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 3, 18, 77
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\pr.yaml", "YAML", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 3, 14, 58
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Pipelines\rc.yaml", "YAML", 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 3, 18, 77
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Tooling\Test\generate_repeat_tests.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 6, 12, 38
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Tooling\Test\run_playmode_tests.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 11, 10, 92
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Tooling\Test\run_repeat_tests.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 10, 3, 39
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Tooling\create-assemblyinfo.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 7, 16, 65
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\Tooling\find-guids.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 9, 36
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\AssemblyInfo.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 16
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Documentation~\Accessibility.md", "Markdown", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 12, 30
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Editor\AssemblyInfo.cs", "C#", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 13
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Subsystems\AccessibilitySubsystem.cs", "C#", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 73, 30, 172
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Subsystems\AccessibilitySubsystemConfig.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 39
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Subsystems\AccessibilitySubsystemDescriptor.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 57, 26, 157
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Subsystems\IAccessibilitySubsystem.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 50, 12, 81
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Subsystems\MRTK\MRTKAccessibilitySubsystem.cs", "C#", 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 35, 36, 227
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Tests\Runtime\AssemblyInfo.cs", "C#", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 13
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Tests\Runtime\DescribableObjectTests.cs", "C#", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 33, 35, 238
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Utilities\AccessibilityHelpers.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 29
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Utilities\AccessibleObject.cs", "C#", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 53, 24, 145
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Utilities\AccessibleObjectClassification.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 26
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Utilities\AccessibleObjectVisibility.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 23
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Utilities\ObjectRole.cs", "C#", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 70
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Utilities\ScreenReaderObjectSettings.cs", "C#", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 41
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Utilities\ScreenReaderSpatializationOption.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 30
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\Utilities\TextAccessibility.cs", "C#", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 31, 15, 110
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.accessibility\package.json", "JSON", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 25
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.audio\AssemblyInfo.cs", "C#", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 13
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.audio\Documentation~\Audio.md", "Markdown", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 7, 16
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.audio\Effects\AudioBandPassEffect.cs", "C#", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 26, 14, 89
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.audio\Effects\AudioBandPassFilter.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 44
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.audio\Effects\AudioInfluencerController.cs", "C#", 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 97, 40, 270
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.audio\Effects\AudioOccluder.cs", "C#", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 45, 15, 118
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.audio\Effects\IAudioInfluencer.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 17, 4, 30
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.audio\package.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 23
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\AssemblyInfo.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 16
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Camera\CameraSettings.cs", "C#", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 32, 24, 156
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Camera\CameraSettingsManager.cs", "C#", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 29, 17, 134
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Configuration\BaseMRTKProfile.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 35
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Configuration\BaseSubsystemConfig.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 15
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Configuration\MRTKProfile.cs", "C#", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 83
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Data\Binding Templates\Profiles\ClassDataBindingProfile.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 33
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Data\Binding Templates\Profiles\DataBindingProfile.cs", "C#", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 50, 21, 126
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Data\Binding Templates\UXBindingProfileTemplate.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 29
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Data\Interfaces\IClassDataBindingProfile.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 27
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Data\Interfaces\IDataBindable.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 24
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Data\Interfaces\IDataBindingConfigurator.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 23
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\AboutMRTK.cs", "C#", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 136
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\AssemblyInfo.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 16
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\EditorProjectUtilities.cs", "C#", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 19, 6, 58
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\Editors\BaseInteractableEditor.cs", "C#", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 11, 30, 159
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\Editors\MRTKProfileEditor.cs", "C#", 0, 314, 0, 0, 0, 0, 0, 0, 0, 0, 132, 75, 521
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\Editors\MRTKSettingsEditor.cs", "C#", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 109
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\Editors\StatefulInteractableEditor.cs", "C#", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 11, 38, 199
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\MRTKBuildPreferences.cs", "C#", 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 17, 35, 233
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\MRTKBuildProcessor.cs", "C#", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 21, 12, 91
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\MRTKPreserveSettings.cs", "C#", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 84
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\MRTKProjectValidation.cs", "C#", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 186
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\MRTKSettings.cs", "C#", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 25, 14, 108
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\MRTKSettingsProvider.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 40
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\PropertyDrawers\DrawIfPropertyDrawer.cs", "C#", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 66
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\PropertyDrawers\InterfaceSelectorDrawer.cs", "C#", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 113
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\PropertyDrawers\LabelWidthAttributeDrawer.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 23
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\PropertyDrawers\SelectRepairedTypeWindow.cs", "C#", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 57
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\PropertyDrawers\TimedFlagPropertyDrawer.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 35
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\PropertyDrawers\TypeReferencePropertyDrawer.cs", "C#", 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 43, 55, 365
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\PropertyDrawers\VariableRangeAttributeDrawer.cs", "C#", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 66
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\Utilities\GUIEnabledWrapper.cs", "C#", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 40
"e:\Unity Projects\MixedRealityToolkit-Unity-mrtk3\UnityProjects\AugmentedNeuronTracer\MRTK3\com.microsoft.mrtk.core\Editor\Utilities\InspectorUIUtility.cs", "C#", 0, 602, 0, 0, 0, 0, 0, 0, 0, 0, 236, 160, 998
